"","freq","unit","geo","TIME_PERIOD","values"
"35162","A","THS","RO31",2010-01-01,3078.6
"35163","A","THS","RO31",2011-01-01,3059.99
"35164","A","THS","RO31",2012-01-01,3118.83
"35165","A","THS","RO31",2013-01-01,3097.3
"35166","A","THS","RO31",2014-01-01,3074.09
"35167","A","THS","RO31",2015-01-01,3047.38
"35168","A","THS","RO31",2016-01-01,3018.16
"35169","A","THS","RO31",2017-01-01,2985.11
"35170","A","THS","RO31",2018-01-01,2948.74
"35171","A","THS","RO31",2019-01-01,2917.67
"35172","A","THS","RO31",2020-01-01,2887.87
"35173","A","THS","RO31",2021-01-01,2863.71
"35174","A","THS","RO31",2022-01-01,2848.68
"35175","A","THS","RO31",2023-01-01,2837.21
"35176","A","THS","RO311",2000-01-01,671.5
"35177","A","THS","RO311",2001-01-01,671.4
"35178","A","THS","RO311",2002-01-01,649.4
"35179","A","THS","RO311",2003-01-01,645.69
"35180","A","THS","RO311",2004-01-01,640.8
"35181","A","THS","RO311",2005-01-01,637.2
"35182","A","THS","RO311",2006-01-01,632.9
"35183","A","THS","RO311",2007-01-01,624.7
"35184","A","THS","RO311",2008-01-01,614.8
"35185","A","THS","RO311",2009-01-01,608
"35186","A","THS","RO311",2010-01-01,603.8
"35187","A","THS","RO311",2011-01-01,600.7
"35188","A","THS","RO311",2012-01-01,608.96
"35189","A","THS","RO311",2013-01-01,605.52
"35190","A","THS","RO311",2014-01-01,602.28
"35191","A","THS","RO311",2015-01-01,598.14
"35192","A","THS","RO311",2016-01-01,593.24
"35193","A","THS","RO311",2017-01-01,588.22
"35194","A","THS","RO311",2018-01-01,582.91
"35195","A","THS","RO311",2019-01-01,577.66
"35196","A","THS","RO311",2020-01-01,571.63
"35197","A","THS","RO311",2021-01-01,567.47
"35198","A","THS","RO311",2022-01-01,566.36
"35199","A","THS","RO311",2023-01-01,565.26
"35200","A","THS","RO312",2000-01-01,331.8
"35201","A","THS","RO312",2001-01-01,330.6
"35202","A","THS","RO312",2002-01-01,318.6
"35203","A","THS","RO312",2003-01-01,317.4
"35204","A","THS","RO312",2004-01-01,315.3
"35205","A","THS","RO312",2005-01-01,313.2
"35206","A","THS","RO312",2006-01-01,310.6
"35207","A","THS","RO312",2007-01-01,305.6
"35208","A","THS","RO312",2008-01-01,299.5
"35209","A","THS","RO312",2009-01-01,296.8
"35210","A","THS","RO312",2010-01-01,294.7
"35211","A","THS","RO312",2011-01-01,292.9
"35212","A","THS","RO312",2012-01-01,304.88
"35213","A","THS","RO312",2013-01-01,302.65
"35214","A","THS","RO312",2014-01-01,300.09
"35215","A","THS","RO312",2015-01-01,297.24
"35216","A","THS","RO312",2016-01-01,294.28
"35217","A","THS","RO312",2017-01-01,290.56
"35218","A","THS","RO312",2018-01-01,286.32
"35219","A","THS","RO312",2019-01-01,282.54
"35220","A","THS","RO312",2020-01-01,279.4
"35221","A","THS","RO312",2021-01-01,280.14
"35222","A","THS","RO312",2022-01-01,281.33
"35223","A","THS","RO312",2023-01-01,279.88
"35224","A","THS","RO313",2000-01-01,551.4
"35225","A","THS","RO313",2001-01-01,551.4
"35226","A","THS","RO313",2002-01-01,538.5
"35227","A","THS","RO313",2003-01-01,535.39
"35228","A","THS","RO313",2004-01-01,532.6
"35229","A","THS","RO313",2005-01-01,529.5
"35230","A","THS","RO313",2006-01-01,525.4
"35231","A","THS","RO313",2007-01-01,517.1
"35232","A","THS","RO313",2008-01-01,507
"35233","A","THS","RO313",2009-01-01,503.1
"35234","A","THS","RO313",2010-01-01,500.5
"35235","A","THS","RO313",2011-01-01,499.1
"35236","A","THS","RO313",2012-01-01,516.69
"35237","A","THS","RO313",2013-01-01,514.23
"35238","A","THS","RO313",2014-01-01,511.2
"35239","A","THS","RO313",2015-01-01,507.49
"35240","A","THS","RO313",2016-01-01,503.36
"35241","A","THS","RO313",2017-01-01,498.84
"35242","A","THS","RO313",2018-01-01,493.89
"35243","A","THS","RO313",2019-01-01,489.48
"35244","A","THS","RO313",2020-01-01,485.47
"35245","A","THS","RO313",2021-01-01,481.08
"35246","A","THS","RO313",2022-01-01,478.01
"35247","A","THS","RO313",2023-01-01,477
"35248","A","THS","RO314",2000-01-01,294
"35249","A","THS","RO314",2001-01-01,293.4
"35250","A","THS","RO314",2002-01-01,290.2
"35251","A","THS","RO314",2003-01-01,287.4
"35252","A","THS","RO314",2004-01-01,285.1
"35253","A","THS","RO314",2005-01-01,282.2
"35254","A","THS","RO314",2006-01-01,279.4
"35255","A","THS","RO314",2007-01-01,274.8
"35256","A","THS","RO314",2008-01-01,269.9
"35257","A","THS","RO314",2009-01-01,266.8
"35258","A","THS","RO314",2010-01-01,264.6
"35259","A","THS","RO314",2011-01-01,263.4
"35260","A","THS","RO314",2012-01-01,281.69
"35261","A","THS","RO314",2013-01-01,280.27
"35262","A","THS","RO314",2014-01-01,277.62
"35263","A","THS","RO314",2015-01-01,275.72
"35264","A","THS","RO314",2016-01-01,274.38
"35265","A","THS","RO314",2017-01-01,271.71
"35266","A","THS","RO314",2018-01-01,267.82
"35267","A","THS","RO314",2019-01-01,264.86
"35268","A","THS","RO314",2020-01-01,262.32
"35269","A","THS","RO314",2021-01-01,260.75
"35270","A","THS","RO314",2022-01-01,259.56
"35271","A","THS","RO314",2023-01-01,258.54
"35272","A","THS","RO315",2000-01-01,304.3
"35273","A","THS","RO315",2001-01-01,303.9
"35274","A","THS","RO315",2002-01-01,293.1
"35275","A","THS","RO315",2003-01-01,291.8
"35276","A","THS","RO315",2004-01-01,290.1
"35277","A","THS","RO315",2005-01-01,288.5
"35278","A","THS","RO315",2006-01-01,285.9
"35279","A","THS","RO315",2007-01-01,281.7
"35280","A","THS","RO315",2008-01-01,275.7
"35281","A","THS","RO315",2009-01-01,273
"35282","A","THS","RO315",2010-01-01,271.1
"35283","A","THS","RO315",2011-01-01,269.6
"35284","A","THS","RO315",2012-01-01,272.22
"35285","A","THS","RO315",2013-01-01,270.26
"35286","A","THS","RO315",2014-01-01,268.35
"35287","A","THS","RO315",2015-01-01,266.08
"35288","A","THS","RO315",2016-01-01,263.59
"35289","A","THS","RO315",2017-01-01,260.79
"35290","A","THS","RO315",2018-01-01,257.92
"35291","A","THS","RO315",2019-01-01,255.87
"35292","A","THS","RO315",2020-01-01,253.98
"35293","A","THS","RO315",2021-01-01,251.7
"35294","A","THS","RO315",2022-01-01,250.24
"35295","A","THS","RO315",2023-01-01,249.72
"35296","A","THS","RO316",2000-01-01,855.5
"35297","A","THS","RO316",2001-01-01,854.6
"35298","A","THS","RO316",2002-01-01,831.2
"35299","A","THS","RO316",2003-01-01,826.49
"35300","A","THS","RO316",2004-01-01,820.5
"35301","A","THS","RO316",2005-01-01,815.9
"35302","A","THS","RO316",2006-01-01,808.6
"35303","A","THS","RO316",2007-01-01,796.1
"35304","A","THS","RO316",2008-01-01,780.9
"35305","A","THS","RO316",2009-01-01,773.8
"35306","A","THS","RO316",2010-01-01,767.9
"35307","A","THS","RO316",2011-01-01,763.4
"35308","A","THS","RO316",2012-01-01,759.22
"35309","A","THS","RO316",2013-01-01,754.58
"35310","A","THS","RO316",2014-01-01,750.07
"35311","A","THS","RO316",2015-01-01,744.16
"35312","A","THS","RO316",2016-01-01,736.77
"35313","A","THS","RO316",2017-01-01,729.33
"35314","A","THS","RO316",2018-01-01,721.95
"35315","A","THS","RO316",2019-01-01,715.51
"35316","A","THS","RO316",2020-01-01,708.25
"35317","A","THS","RO316",2021-01-01,699.14
"35318","A","THS","RO316",2022-01-01,692.95
"35319","A","THS","RO316",2023-01-01,690.14
"35320","A","THS","RO317",2000-01-01,456.8
"35321","A","THS","RO317",2001-01-01,453.5
"35322","A","THS","RO317",2002-01-01,435.5
"35323","A","THS","RO317",2003-01-01,429.7
"35324","A","THS","RO317",2004-01-01,423.4
"35325","A","THS","RO317",2005-01-01,416.4
"35326","A","THS","RO317",2006-01-01,409.6
"35327","A","THS","RO317",2007-01-01,400.5
"35328","A","THS","RO317",2008-01-01,389.1
"35329","A","THS","RO317",2009-01-01,381.8
"35330","A","THS","RO317",2010-01-01,376
"35331","A","THS","RO317",2011-01-01,370.9
"35332","A","THS","RO317",2012-01-01,375.17
"35333","A","THS","RO317",2013-01-01,369.78
"35334","A","THS","RO317",2014-01-01,364.48
"35335","A","THS","RO317",2015-01-01,358.56
"35336","A","THS","RO317",2016-01-01,352.56
"35337","A","THS","RO317",2017-01-01,345.65
"35338","A","THS","RO317",2018-01-01,337.93
"35339","A","THS","RO317",2019-01-01,331.74
"35340","A","THS","RO317",2020-01-01,326.83
"35341","A","THS","RO317",2021-01-01,323.41
"35342","A","THS","RO317",2022-01-01,320.23
"35343","A","THS","RO317",2023-01-01,316.66
"35344","A","THS","RO32",2000-01-01,2284.7
"35345","A","THS","RO32",2001-01-01,2273.3
"35346","A","THS","RO32",2002-01-01,2198.3
"35347","A","THS","RO32",2003-01-01,2190.28
"35348","A","THS","RO32",2004-01-01,2185.11
"35349","A","THS","RO32",2005-01-01,2177.3
"35350","A","THS","RO32",2006-01-01,2179.41
"35351","A","THS","RO32",2007-01-01,2158.3
"35352","A","THS","RO32",2008-01-01,2147.01
"35353","A","THS","RO32",2009-01-01,2140.7
"35354","A","THS","RO32",2010-01-01,2138.2
"35355","A","THS","RO32",2011-01-01,2126.5
"35356","A","THS","RO32",2012-01-01,2280.8
"35357","A","THS","RO32",2013-01-01,2282.93
"35358","A","THS","RO32",2014-01-01,2284.04
"35359","A","THS","RO32",2015-01-01,2286.48
"35360","A","THS","RO32",2016-01-01,2287.78
"35361","A","THS","RO32",2017-01-01,2294.82
"35362","A","THS","RO32",2018-01-01,2310.35
"35363","A","THS","RO32",2019-01-01,2323.17
"35364","A","THS","RO32",2020-01-01,2330.34
"35365","A","THS","RO32",2021-01-01,2300.56
"35366","A","THS","RO32",2022-01-01,2279.35
"35367","A","THS","RO32",2023-01-01,2296.95
"35368","A","THS","RO321",2000-01-01,2009.2
"35369","A","THS","RO321",2001-01-01,1996.8
"35370","A","THS","RO321",2002-01-01,1923.9
"35371","A","THS","RO321",2003-01-01,1915.48
"35372","A","THS","RO321",2004-01-01,1907.9
"35373","A","THS","RO321",2005-01-01,1897.9
"35374","A","THS","RO321",2006-01-01,1896.3
"35375","A","THS","RO321",2007-01-01,1873.1
"35376","A","THS","RO321",2008-01-01,1856.6
"35377","A","THS","RO321",2009-01-01,1844.4
"35378","A","THS","RO321",2010-01-01,1834.9
"35379","A","THS","RO321",2011-01-01,1810.9
"35380","A","THS","RO321",2012-01-01,1881.18
"35381","A","THS","RO321",2013-01-01,1870.52
"35382","A","THS","RO321",2014-01-01,1859.66
"35383","A","THS","RO321",2015-01-01,1848.85
"35384","A","THS","RO321",2016-01-01,1835.32
"35385","A","THS","RO321",2017-01-01,1827.77
"35386","A","THS","RO321",2018-01-01,1830.89
"35387","A","THS","RO321",2019-01-01,1836.97
"35388","A","THS","RO321",2020-01-01,1834.97
"35389","A","THS","RO321",2021-01-01,1775.93
"35390","A","THS","RO321",2022-01-01,1724.11
"35391","A","THS","RO321",2023-01-01,1722.66
"35392","A","THS","RO322",2000-01-01,275.5
"35393","A","THS","RO322",2001-01-01,276.5
"35394","A","THS","RO322",2002-01-01,274.4
"35395","A","THS","RO322",2003-01-01,274.8
"35396","A","THS","RO322",2004-01-01,277.2
"35397","A","THS","RO322",2005-01-01,279.4
"35398","A","THS","RO322",2006-01-01,283.1
"35399","A","THS","RO322",2007-01-01,285.2
"35400","A","THS","RO322",2008-01-01,290.4
"35401","A","THS","RO322",2009-01-01,296.3
"35402","A","THS","RO322",2010-01-01,303.3
"35403","A","THS","RO322",2011-01-01,315.6
"35404","A","THS","RO322",2012-01-01,399.62
"35405","A","THS","RO322",2013-01-01,412.4
"35406","A","THS","RO322",2014-01-01,424.39
"35407","A","THS","RO322",2015-01-01,437.63
"35408","A","THS","RO322",2016-01-01,452.46
"35409","A","THS","RO322",2017-01-01,467.05
"35410","A","THS","RO322",2018-01-01,479.47
"35411","A","THS","RO322",2019-01-01,486.2
"35412","A","THS","RO322",2020-01-01,495.38
"35413","A","THS","RO322",2021-01-01,524.63
"35414","A","THS","RO322",2022-01-01,555.23
"35415","A","THS","RO322",2023-01-01,574.29
"35416","A","THS","RO4",2000-01-01,4441
"35417","A","THS","RO4",2001-01-01,4427.8
"35418","A","THS","RO4",2002-01-01,4272.3
"35419","A","THS","RO4",2003-01-01,4244.65
"35420","A","THS","RO4",2004-01-01,4213.71
"35421","A","THS","RO4",2005-01-01,4177.39
"35422","A","THS","RO4",2006-01-01,4144.61
"35423","A","THS","RO4",2007-01-01,4076.4
"35424","A","THS","RO4",2008-01-01,3999.51
"35425","A","THS","RO4",2009-01-01,3958.01
"35426","A","THS","RO4",2010-01-01,3925.9
"35427","A","THS","RO4",2011-01-01,3901.89
"35428","A","THS","RO4",2012-01-01,3884.82
"35429","A","THS","RO4",2013-01-01,3863.17
"35430","A","THS","RO4",2014-01-01,3840.51
"35431","A","THS","RO4",2015-01-01,3812.73
"35432","A","THS","RO4",2016-01-01,3781.49
"35433","A","THS","RO4",2017-01-01,3750.71
"35434","A","THS","RO4",2018-01-01,3720.41
"35435","A","THS","RO4",2019-01-01,3695.47
"35436","A","THS","RO4",2020-01-01,3669.71
"35437","A","THS","RO4",2021-01-01,3597.13
"35438","A","THS","RO4",2022-01-01,3537.02
"35439","A","THS","RO4",2023-01-01,3532.53
"35440","A","THS","RO41",2000-01-01,2399.8
"35441","A","THS","RO41",2001-01-01,2394.9
"35442","A","THS","RO41",2002-01-01,2328.2
"35443","A","THS","RO41",2003-01-01,2312.28
"35444","A","THS","RO41",2004-01-01,2294.01
"35445","A","THS","RO41",2005-01-01,2274
"35446","A","THS","RO41",2006-01-01,2252.31
"35447","A","THS","RO41",2007-01-01,2210.5
"35448","A","THS","RO41",2008-01-01,2160.71
"35449","A","THS","RO41",2009-01-01,2135
"35450","A","THS","RO41",2010-01-01,2115
"35451","A","THS","RO41",2011-01-01,2099.4
"35452","A","THS","RO41",2012-01-01,2058.29
"35453","A","THS","RO41",2013-01-01,2041.49
"35454","A","THS","RO41",2014-01-01,2025.04
"35455","A","THS","RO41",2015-01-01,2005.13
"35456","A","THS","RO41",2016-01-01,1983.73
"35457","A","THS","RO41",2017-01-01,1961.89
"35458","A","THS","RO41",2018-01-01,1939.01
"35459","A","THS","RO41",2019-01-01,1919.79
"35460","A","THS","RO41",2020-01-01,1902.69
"35461","A","THS","RO41",2021-01-01,1881.77
"35462","A","THS","RO41",2022-01-01,1866.14
"35463","A","THS","RO41",2023-01-01,1859.55
"35464","A","THS","RO411",2000-01-01,744.2
"35465","A","THS","RO411",2001-01-01,741.8
"35466","A","THS","RO411",2002-01-01,726.2
"35467","A","THS","RO411",2003-01-01,719.99
"35468","A","THS","RO411",2004-01-01,713.2
"35469","A","THS","RO411",2005-01-01,708.8
"35470","A","THS","RO411",2006-01-01,703
"35471","A","THS","RO411",2007-01-01,690.5
"35472","A","THS","RO411",2008-01-01,676.7
"35473","A","THS","RO411",2009-01-01,669.1
"35474","A","THS","RO411",2010-01-01,663.3
"35475","A","THS","RO411",2011-01-01,658.4
"35476","A","THS","RO411",2012-01-01,656.79
"35477","A","THS","RO411",2013-01-01,652.66
"35478","A","THS","RO411",2014-01-01,648.74
"35479","A","THS","RO411",2015-01-01,643.93
"35480","A","THS","RO411",2016-01-01,638.42
"35481","A","THS","RO411",2017-01-01,633.41
"35482","A","THS","RO411",2018-01-01,628.62
"35483","A","THS","RO411",2019-01-01,624.17
"35484","A","THS","RO411",2020-01-01,619.5
"35485","A","THS","RO411",2021-01-01,608.21
"35486","A","THS","RO411",2022-01-01,599.66
"35487","A","THS","RO411",2023-01-01,599.2
"35488","A","THS","RO412",2000-01-01,394.8
"35489","A","THS","RO412",2001-01-01,395
"35490","A","THS","RO412",2002-01-01,385.2
"35491","A","THS","RO412",2003-01-01,384.1
"35492","A","THS","RO412",2004-01-01,382.2
"35493","A","THS","RO412",2005-01-01,379.4
"35494","A","THS","RO412",2006-01-01,376.6
"35495","A","THS","RO412",2007-01-01,370
"35496","A","THS","RO412",2008-01-01,361.8
"35497","A","THS","RO412",2009-01-01,358.3
"35498","A","THS","RO412",2010-01-01,355.4
"35499","A","THS","RO412",2011-01-01,353.9
"35500","A","THS","RO412",2012-01-01,338.56
"35501","A","THS","RO412",2013-01-01,335.97
"35502","A","THS","RO412",2014-01-01,333.19
"35503","A","THS","RO412",2015-01-01,329.59
"35504","A","THS","RO412",2016-01-01,325.69
"35505","A","THS","RO412",2017-01-01,321.87
"35506","A","THS","RO412",2018-01-01,317.8
"35507","A","THS","RO412",2019-01-01,313.87
"35508","A","THS","RO412",2020-01-01,310.1
"35509","A","THS","RO412",2021-01-01,310.59
"35510","A","THS","RO412",2022-01-01,312.26
"35511","A","THS","RO412",2023-01-01,310.99
"35512","A","THS","RO413",2000-01-01,321.9
"35513","A","THS","RO413",2001-01-01,320.7
"35514","A","THS","RO413",2002-01-01,307.5
"35515","A","THS","RO413",2003-01-01,305
"35516","A","THS","RO413",2004-01-01,302.8
"35517","A","THS","RO413",2005-01-01,299.6
"35518","A","THS","RO413",2006-01-01,296.1
"35519","A","THS","RO413",2007-01-01,289.7
"35520","A","THS","RO413",2008-01-01,282
"35521","A","THS","RO413",2009-01-01,277.9
"35522","A","THS","RO413",2010-01-01,275
"35523","A","THS","RO413",2011-01-01,272.5
"35524","A","THS","RO413",2012-01-01,263.06
"35525","A","THS","RO413",2013-01-01,260.4
"35526","A","THS","RO413",2014-01-01,257.57
"35527","A","THS","RO413",2015-01-01,254.41
"35528","A","THS","RO413",2016-01-01,251.07
"35529","A","THS","RO413",2017-01-01,247.25
"35530","A","THS","RO413",2018-01-01,243.16
"35531","A","THS","RO413",2019-01-01,240.08
"35532","A","THS","RO413",2020-01-01,237.7
"35533","A","THS","RO413",2021-01-01,235.1
"35534","A","THS","RO413",2022-01-01,232.62
"35535","A","THS","RO413",2023-01-01,231
"35536","A","THS","RO414",2000-01-01,508.2
"35537","A","THS","RO414",2001-01-01,506.3
"35538","A","THS","RO414",2002-01-01,492
"35539","A","THS","RO414",2003-01-01,487.79
"35540","A","THS","RO414",2004-01-01,483.2
"35541","A","THS","RO414",2005-01-01,476.9
"35542","A","THS","RO414",2006-01-01,470.6
"35543","A","THS","RO414",2007-01-01,461.2
"35544","A","THS","RO414",2008-01-01,449.6
"35545","A","THS","RO414",2009-01-01,442.8
"35546","A","THS","RO414",2010-01-01,437.2
"35547","A","THS","RO414",2011-01-01,432.5
"35548","A","THS","RO414",2012-01-01,431.05
"35549","A","THS","RO414",2013-01-01,425.85
"35550","A","THS","RO414",2014-01-01,421
"35551","A","THS","RO414",2015-01-01,415.56
"35552","A","THS","RO414",2016-01-01,410.21
"35553","A","THS","RO414",2017-01-01,404.35
"35554","A","THS","RO414",2018-01-01,397.71
"35555","A","THS","RO414",2019-01-01,392.27
"35556","A","THS","RO414",2020-01-01,388.02
"35557","A","THS","RO414",2021-01-01,383.94
"35558","A","THS","RO414",2022-01-01,380.23
"35559","A","THS","RO414",2023-01-01,377.6
"35560","A","THS","RO415",2000-01-01,430.7
"35561","A","THS","RO415",2001-01-01,431.1
"35562","A","THS","RO415",2002-01-01,417.3
"35563","A","THS","RO415",2003-01-01,415.4
"35564","A","THS","RO415",2004-01-01,412.6
"35565","A","THS","RO415",2005-01-01,409.3
"35566","A","THS","RO415",2006-01-01,406
"35567","A","THS","RO415",2007-01-01,399.1
"35568","A","THS","RO415",2008-01-01,390.6
"35569","A","THS","RO415",2009-01-01,386.8
"35570","A","THS","RO415",2010-01-01,384.1
"35571","A","THS","RO415",2011-01-01,382.1
"35572","A","THS","RO415",2012-01-01,368.83
"35573","A","THS","RO415",2013-01-01,366.6
"35574","A","THS","RO415",2014-01-01,364.53
"35575","A","THS","RO415",2015-01-01,361.64
"35576","A","THS","RO415",2016-01-01,358.33
"35577","A","THS","RO415",2017-01-01,355
"35578","A","THS","RO415",2018-01-01,351.73
"35579","A","THS","RO415",2019-01-01,349.39
"35580","A","THS","RO415",2020-01-01,347.37
"35581","A","THS","RO415",2021-01-01,343.93
"35582","A","THS","RO415",2022-01-01,341.35
"35583","A","THS","RO415",2023-01-01,340.76
"35584","A","THS","RO42",2000-01-01,2041.1
"35585","A","THS","RO42",2001-01-01,2032.9
"35586","A","THS","RO42",2002-01-01,1944.1
"35587","A","THS","RO42",2003-01-01,1932.38
"35588","A","THS","RO42",2004-01-01,1919.7
"35589","A","THS","RO42",2005-01-01,1903.4
"35590","A","THS","RO42",2006-01-01,1892.3
"35591","A","THS","RO42",2007-01-01,1865.9
"35592","A","THS","RO42",2008-01-01,1838.8
"35593","A","THS","RO42",2009-01-01,1823
"35594","A","THS","RO42",2010-01-01,1810.9
"35595","A","THS","RO42",2011-01-01,1802.5
"35596","A","THS","RO42",2012-01-01,1826.54
"35597","A","THS","RO42",2013-01-01,1821.68
"35598","A","THS","RO42",2014-01-01,1815.47
"35599","A","THS","RO42",2015-01-01,1807.6
"35600","A","THS","RO42",2016-01-01,1797.77
"35601","A","THS","RO42",2017-01-01,1788.82
"35602","A","THS","RO42",2018-01-01,1781.4
"35603","A","THS","RO42",2019-01-01,1775.68
"35604","A","THS","RO42",2020-01-01,1767.02
"35605","A","THS","RO42",2021-01-01,1715.36
"35606","A","THS","RO42",2022-01-01,1670.88
"35607","A","THS","RO42",2023-01-01,1672.97
"35608","A","THS","RO421",2000-01-01,476.3
"35609","A","THS","RO421",2001-01-01,475.3
"35610","A","THS","RO421",2002-01-01,459.9
"35611","A","THS","RO421",2003-01-01,458.4
"35612","A","THS","RO421",2004-01-01,455.8
"35613","A","THS","RO421",2005-01-01,452.8
"35614","A","THS","RO421",2006-01-01,450.2
"35615","A","THS","RO421",2007-01-01,443.8
"35616","A","THS","RO421",2008-01-01,436.7
"35617","A","THS","RO421",2009-01-01,432.5
"35618","A","THS","RO421",2010-01-01,429.8
"35619","A","THS","RO421",2011-01-01,428.4
"35620","A","THS","RO421",2012-01-01,430.2
"35621","A","THS","RO421",2013-01-01,428.9
